customer_id,customer_name,gender,age_group,city,state,customer_segment,signup_date
C04121,Mason Maharaj,Male,25-34,Bengaluru,Karnataka,Regular,2026-07-06
C04122,Leela Iyer,Female,45-54,Jaipur,Rajasthan,New,2026-02-27
C04123,Chameli Varma,Male,35-44,Pune,Maharashtra,New,2025-06-11
C04124,Zashil Wason,Female,18-24,Patna,Bihar,Loyal,2024-12-17
C04125,Ekaraj Tank,Female,25-34,Chennai,Tamil Nadu,Regular,2024-12-20
C04126,Ekansh Borah,Female,45-54,Kolkata,West Bengal,High Value,2026-05-29
C04127,Madhavi Nadig,Male,18-24,Coimbatore,Tamil Nadu,Loyal,2024-01-13
C04128,Ikbal Sachar,Male,18-24,Kochi,Kerala,Loyal,2026-01-21
C04129,Ekanta Rana,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-07-29
C04130,Raagini Patel,Male,18-24,Visakhapatnam,Andhra Pradesh,Regular,2024-01-13
C04131,Unnati Singhal,Male,35-44,Lucknow,Uttar Pradesh,Loyal,2024-07-30
C04132,Nimrat D’Alia,Male,25-34,Hyderabad,Telangana,Loyal,2025-09-14
C04133,Vansha Kothari,Female,35-44,Pune,Maharashtra,New,2024-09-15
C04134,Ayush Sankar,Male,45-54,Kochi,Kerala,Regular,2023-11-04
C04135,Mitali Barad,Female,45-54,Indore,Madhya Pradesh,Loyal,2024-07-13
C04136,Ishwar Shroff,Male,55+,Bengaluru,Karnataka,Loyal,2023-09-29
C04137,Gayathri Bava,Male,18-24,Delhi,Delhi,Regular,2024-10-12
C04138,Pavani Palla,Male,55+,Patna,Bihar,High Value,2024-08-15
C04139,Girik Ramachandran,Female,35-44,Hyderabad,Telangana,Regular,2024-04-30
C04140,Hema Kothari,Male,45-54,Patna,Bihar,New,2023-12-14
C04141,Parth Mital,Female,55+,Mumbai,Maharashtra,Loyal,2025-09-20
C04142,Vinaya Banerjee,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-08-22
C04143,Zarna Kakar,Male,55+,Chennai,Tamil Nadu,Regular,2023-10-15
C04144,Charles Bail,Male,35-44,Bhubaneswar,Odisha,Regular,2026-04-17
C04145,Aarna Nagarajan,Male,45-54,Mysuru,Karnataka,High Value,2026-07-06
C04146,Rachit Palla,Male,45-54,Bhubaneswar,Odisha,Loyal,2025-08-31
C04147,Matthew Chad,Female,55+,Bhubaneswar,Odisha,Regular,2024-08-04
C04148,Chaaya Sahota,Female,55+,Kolkata,West Bengal,Regular,2025-04-04
C04149,Dev Palan,Female,18-24,Visakhapatnam,Andhra Pradesh,Loyal,2023-12-09
C04150,Gaurika Dasgupta,Male,55+,Delhi,Delhi,Loyal,2025-11-01
C04151,Kala Sheth,Female,55+,Bhubaneswar,Odisha,Regular,2024-04-24
C04152,Falguni Ram,Male,35-44,Jaipur,Rajasthan,New,2024-05-11
C04153,Dipta Gupta,Female,55+,Bhopal,Madhya Pradesh,Regular,2025-01-05
C04154,Chavvi Thaker,Male,25-34,Hyderabad,Telangana,New,2023-10-07
C04155,Raagini Brahmbhatt,Female,25-34,Mumbai,Maharashtra,Loyal,2026-03-05
C04156,Fitan Deshmukh,Female,55+,Kochi,Kerala,Regular,2025-09-13
C04157,Darsh Palla,Female,55+,Coimbatore,Tamil Nadu,Regular,2026-05-25
C04158,Chatura Morar,Female,25-34,Patna,Bihar,Regular,2026-03-03
C04159,Daniel Mital,Female,45-54,Trichy,Tamil Nadu,High Value,2026-02-18
C04160,Luke Rout,Female,25-34,Chennai,Tamil Nadu,Loyal,2023-12-03
C04161,Xiti Thaman,Male,55+,Delhi,Delhi,Regular,2025-10-03
C04162,Falguni Gera,Female,25-34,Jaipur,Rajasthan,Loyal,2023-12-18
C04163,Jeremiah Kuruvilla,Male,55+,Bhopal,Madhya Pradesh,Loyal,2024-08-30
C04164,Henry Saha,Male,35-44,Delhi,Delhi,High Value,2024-04-30
C04165,Vrinda Nayak,Male,55+,Trichy,Tamil Nadu,Regular,2023-09-13
C04166,Yahvi Doctor,Male,55+,Jaipur,Rajasthan,Loyal,2025-05-04
C04167,Yachana Misra,female,55+,Bengaluru,Karnataka,Loyal,2025-06-01
C04168,Varsha Bail,Male,45-54,Patna,Bihar,Regular,2025-06-18
C04169,Chandani Gupta,Female,55+,Madurai,Tamil Nadu,Regular,2024-08-21
C04170,Jeremiah Nath,Male,25-34,Kochi,Kerala,New,2023-11-19
C04171,Abhimanyu Sule,Female,18-24,Indore,Madhya Pradesh,Regular,2024-12-23
C04172,Tanay Tak,Male,55+,,Karnataka,Regular,2023-11-01
C04173,Wridesh Dora,Male,35-44,Jaipur,Rajasthan,Loyal,2024-07-29
C04174,Suhani Om,Female,55+,Pune,Maharashtra,New,2025-06-29
C04175,Amara Sahni,Female,55+,Bhubaneswar,Odisha,Regular,2023-10-17
C04176,Keya Singh,Male,25-34,Coimbatore,Tamil Nadu,Regular,2024-07-26
C04177,Warda Konda,Male,18-24,Mumbai,Maharashtra,Regular,2024-02-04
C04178,Tarak Sarkar,Female,55+,Bhopal,Madhya Pradesh,Regular,2023-12-27
C04179,Tristan Krishnan,Male,18-24,Kolkata,West Bengal,New,2023-08-13
C04180,Anmol Tank,Male,18-24,Kolkata,West Bengal,New,2024-05-05
C04181,Warhi Dutt,Female,18-24,Hyderabad,Telangana,New,2023-10-03
C04182,Max Barad,Female,55+,Madurai,Tamil Nadu,New,2025-03-11
C04183,Aadi Pai,Male,35-44,Pune,Maharashtra,Regular,2023-11-28
C04184,Nidhi Mitter,Female,18-24,Madurai,Tamil Nadu,Regular,2025-02-27
C04185,Vrishti Vig,Male,55+,Mysuru,Karnataka,Loyal,2023-10-03
C04186,Darsh Nagy,Male,18-24,Kochi,Kerala,Loyal,2025-03-11
C04187,Balveer Yogi,Female,35-44,Mumbai,Maharashtra,New,2024-04-29
C04188,Jairaj Kothari,Female,45-54,Indore,Madhya Pradesh,Regular,2024-03-17
C04189,Jyoti Raja,Male,18-24,Kolkata,West Bengal,Loyal,2025-03-29
C04190,Jason Date,Male,45-54,Lucknow,Uttar Pradesh,Loyal,2025-11-28
C04191,Omisha Sharma,Male,55+,Kochi,Kerala,New,2023-11-21
C04192,Laksh Borah,Male,45-54,Chennai,Tamil Nadu,Loyal,2026-05-25
C04193,Jackson Mohanty,Female,18-24,Indore,Madhya Pradesh,High Value,2024-06-22
C04194,Wazir Halder,Male,35-44,Bhubaneswar,Odisha,New,2025-11-24
C04195,Noah Korpal,Female,18-24,Bhopal,Madhya Pradesh,High Value,2025-01-30
C04196,Dev Seshadri,Male,45-54,Hyderabad,Telangana,Regular,2023-10-28
C04197,Ucchal Ratti,Female,35-44,Bengaluru,Karnataka,Loyal,2023-10-29
C04198,Unni Srinivas,Male,35-44,Mysuru,Karnataka,Loyal,2023-12-13
C04199,Aarav Kota,Male,45-54,Kolkata,West Bengal,Regular,2025-05-20
C04200,Xiti Prakash,Female,18-24,Madurai,Tamil Nadu,Regular,2025-09-22
C04201,Hema Pai,Male,18-24,Mysuru,Karnataka,Regular,2025-12-12
C04202,Tejas Rai,Female,18-24,Chennai,Tamil Nadu,Regular,2024-01-05
C04203,Aryan Prabhu,Male,55+,Kochi,Kerala,High Value,2024-11-14
C04204,Aadi Madan,Male,45-54,,Rajasthan,Regular,2024-11-29
C04205,Nakul Mand,Female,45-54,Bhubaneswar,Odisha,New,2026-05-16
C04206,Isaiah Sampath,Female,18-24,Hyderabad,Telangana,Loyal,2024-02-09
C04207,Kala Sant,Female,35-44,Patna,Bihar,Regular,2025-10-22
C04208,Bishakha Lalla,Male,55+,Coimbatore,Tamil Nadu,Regular,2024-10-02
C04209,Caleb Om,Female,35-44,Bengaluru,Karnataka,Regular,2023-09-14
C04210,Warda Bhagat,Female,35-44,Trichy,Tamil Nadu,Regular,2025-11-11
C04211,Wazir Dada,Male,45-54,Coimbatore,Tamil Nadu,Regular,2026-01-01
C04212,Gavin Chaudhuri,Male,45-54,Pune,Maharashtra,Regular,2024-04-04
C04213,Chakrika Kibe,Male,45-54,Trichy,Tamil Nadu,Loyal,2026-01-26
C04214,Ekta Wadhwa,Male,25-34,Indore,Madhya Pradesh,New,2025-05-25
C04215,Lucky Dhawan,Male,45-54,Mysuru,Karnataka,Loyal,2025-03-03
C04216,Kala Kamdar,Male,18-24,Bhubaneswar,Odisha,Regular,2023-08-16
C04217,Mitali Misra,Female,25-34,Pune,Maharashtra,Regular,2025-05-16
C04218,Keya Ratti,Female,55+,Jaipur,Rajasthan,Regular,2026-02-18
C04219,Noah Kashyap,Male,55+,Kochi,Kerala,Regular,2024-09-08
C04220,Veda Balasubramanian,Male,55+,Trichy,Tamil Nadu,Regular,2024-04-13
C04221,Lila Yadav,Female,18-24,Jaipur,Rajasthan,Regular,2026-06-09
C04222,Sarthak Mangal,Female,18-24,Bhubaneswar,Odisha,Regular,2026-04-18
C04223,Manan Bandi,Female,45-54,Bhubaneswar,Odisha,Regular,2026-07-06
C04224,Anika Mann,Female,45-54,Trichy,Tamil Nadu,Loyal,2026-02-03
C04225,Vritti Nori,Female,25-34,Kolkata,West Bengal,Loyal,2025-06-09
C04226,Jhalak Venkataraman,Male,18-24,Bhopal,Madhya Pradesh,Regular,2024-04-24
C04227,Manthan Savant,Female,55+,Chennai,Tamil Nadu,New,2024-01-08
C04228,Kamala Pandey,Male,25-34,Mysuru,Karnataka,Regular,2023-09-11
C04229,Advik Srinivasan,Male,18-24,Jaipur,Rajasthan,High Value,2025-07-13
C04230,Triya Bhargava,Male,35-44,Ahmedabad,Gujarat,Regular,2024-07-12
C04231,Yauvani Sachdeva,Male,35-44,,Uttar Pradesh,Regular,2025-03-20
C04232,Agastya Devan,Male,55+,Bengaluru,Karnataka,Regular,2025-05-19
C04233,Arin Nazareth,Male,55+,Mysuru,Karnataka,New,2025-08-24
C04234,Warjas Kala,Female,45-54,Bhubaneswar,Odisha,Loyal,2025-04-09
C04235,Wahab Kalla,Female,25-34,Coimbatore,Tamil Nadu,Regular,2024-07-22
C04236,Nathaniel Murty,Female,55+,Visakhapatnam,Andhra Pradesh,Loyal,2025-08-19
C04237,Hiral Bava,Male,18-24,Mysuru,Karnataka,Loyal,2025-10-20
C04238,Ganga Balay,Male,55+,Coimbatore,Tamil Nadu,Regular,2026-02-05
C04239,Bhavika Bava,Female,55+,Visakhapatnam,Andhra Pradesh,High Value,2023-09-10
C04240,Rajata Goyal,Female,55+,Bengaluru,Karnataka,Regular,2026-04-05
C04241,Hiral Grewal,Male,18-24,Visakhapatnam,Andhra Pradesh,Regular,2025-06-30
C04242,Onkar Ramanathan,Female,18-24,Lucknow,Uttar Pradesh,Regular,2026-06-24
C04243,Timothy Ramesh,Male,35-44,Lucknow,Uttar Pradesh,Loyal,2025-03-02
C04244,Ranveer Saini,Female,45-54,Mumbai,Maharashtra,Regular,2024-11-02
C04245,Chatura Chandran,Male,18-24,Hyderabad,Telangana,Loyal,2025-07-11
C04246,Unnati Morar,Female,45-54,Lucknow,Uttar Pradesh,Loyal,2024-07-22
C04247,Bahadurjit Bir,Male,45-54,Visakhapatnam,Andhra Pradesh,Regular,2023-12-07
C04248,Ishani Sha,Female,45-54,Patna,Bihar,Regular,2025-05-06
C04249,Rajata Banik,Female,55+,Visakhapatnam,Andhra Pradesh,Regular,2023-09-16
C04250,Victor Karnik,Male,35-44,Bengaluru,Karnataka,Regular,2025-12-29
C04251,Adya Parmar,Female,18-24,Hyderabad,Telangana,Loyal,2025-05-02
C04252,Yashodhara Gara,Female,55+,Patna,Bihar,New,2025-02-13
C04253,Samarth Bhasin,Male,35-44,Mysuru,Karnataka,New,2025-04-10
C04254,Lavanya Bahl,Male,35-44,Pune,Maharashtra,Loyal,2024-12-31
C04255,Christopher Kari,Female,55+,Kolkata,West Bengal,Regular,2024-12-15
C04256,Turvi Loyal,Male,18-24,Lucknow,Uttar Pradesh,Regular,2025-01-24
C04257,Shaurya Kaur,Female,55+,Mysuru,Karnataka,New,2025-11-13
C04258,Meera Dada,Female,35-44,Jaipur,Rajasthan,Regular,2024-08-14
C04259,Urvashi Prabhu,Female,45-54,Bhopal,Madhya Pradesh,Regular,2025-12-22
C04260,Jagvi Anand,Male,35-44,Hyderabad,Telangana,Loyal,2025-02-18
C04261,Jai Aurora,Female,25-34,Visakhapatnam,Andhra Pradesh,Regular,2025-08-30
C04262,Maya Chaudhuri,Female,45-54,Bengaluru,Karnataka,Loyal,2026-07-10
C04263,Vasudha Bose,Male,55+,Mumbai,Maharashtra,High Value,2024-11-11
C04264,Kavya Barad,Male,35-44,Bhubaneswar,Odisha,Regular,2025-04-24
C04265,Dakshesh Ganesan,Male,35-44,Pune,Maharashtra,New,2024-07-01
C04266,Jai Chokshi,Female,25-34,Jaipur,Rajasthan,Loyal,2024-07-29
C04267,Girindra Saxena,Female,25-34,Jaipur,Rajasthan,High Value,2026-04-24
C04268,Lucky Nagar,Female,55+,Mysuru,Karnataka,Regular,2024-01-23
C04269,Wazir Mangat,Female,55+,Mumbai,Maharashtra,Regular,2025-08-05
C04270,Urvashi Badami,Male,25-34,Ahmedabad,Gujarat,Loyal,2025-12-26
C04271,Saksham Biswas,Male,55+,Bhopal,Madhya Pradesh,Loyal,2024-01-24
C04272,Upasna Bora,Female,18-24,Ahmedabad,Gujarat,High Value,2025-11-05
C04273,Tarak Oak,Female,45-54,Indore,Madhya Pradesh,Loyal,2024-05-11
C04274,Vasudha Randhawa,Female,18-24,Patna,Bihar,Regular,2026-03-31
C04275,Gopal Peri,Female,35-44,Indore,Madhya Pradesh,Regular,2024-03-12
C04276,Jai Dara,Female,55+,Hyderabad,Telangana,New,2023-09-25
C04277,Triveni Choudhary,Male,18-24,Bhopal,Madhya Pradesh,Loyal,2026-07-10
C04278,Vedika Wable,Female,25-34,Visakhapatnam,Andhra Pradesh,New,2025-12-20
C04279,Turvi Subramanian,Female,55+,Bhopal,Madhya Pradesh,Regular,2024-08-29
C04280,Harshil Patla,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-06-20
C04281,Kashvi Kannan,Male,35-44,Delhi,Delhi,Regular,2024-07-14
C04282,Ijaya Kapur,Female,35-44,Trichy,Tamil Nadu,Regular,2026-05-12
C04283,Indira Narula,Male,35-44,Hyderabad,Telangana,Regular,2025-02-03
C04284,Hema Venkataraman,Female,45-54,Hyderabad,Telangana,Loyal,2024-10-27
C04285,Gavin Ramaswamy,Male,25-34,Bhopal,Madhya Pradesh,Loyal,2024-02-18
C04286,Anita Dass,Female,18-24,Lucknow,Uttar Pradesh,New,2025-02-09
C04287,Avi Lad,Female,25-34,Visakhapatnam,Andhra Pradesh,Regular,2024-03-01
C04288,Praneel Wadhwa,Female,18-24,Trichy,Tamil Nadu,New,2024-09-09
C04289,Gagan Nazareth,Male,45-54,Ahmedabad,Gujarat,Regular,2025-11-20
C04290,Samesh Narula,Male,55+,Bhopal,Madhya Pradesh,Regular,2023-12-14
C04291,Ryan Trivedi,Male,55+,Patna,Bihar,Loyal,2024-03-26
C04292,Niharika Tara,Female,18-24,Bengaluru,Karnataka,Regular,2024-07-09
C04293,Rachana Shenoy,Male,55+,Bengaluru,Karnataka,Regular,2025-07-11
C04294,Falak Bhalla,Female,25-34,Ahmedabad,Gujarat,Loyal,2024-12-18
C04295,Siddharth Pal,Female,45-54,Jaipur,Rajasthan,New,2024-12-10
C04296,Aarnav Khosla,Female,45-54,Jaipur,Rajasthan,Regular,2025-02-24
C04297,Ranbir Narayan,Female,25-34,Pune,Maharashtra,New,2024-01-17
C04298,Isaiah Manda,Female,35-44,Jaipur,Rajasthan,Regular,2025-02-20
C04299,Chaaya Pradhan,Female,35-44,Jaipur,Rajasthan,Loyal,2025-06-06
C04300,Ayaan Date,Female,25-34,Jaipur,Rajasthan,Regular,2024-05-22
C04301,Unnati Balakrishnan,Male,18-24,Delhi,Delhi,Loyal,2026-02-28
C04302,Faras Lanka,Female,18-24,Kochi,Kerala,New,2025-03-15
C04303,Zashil Bera,Male,18-24,Chennai,Tamil Nadu,New,2023-10-16
C04304,Qadim Bassi,Female,25-34,Delhi,Delhi,Regular,2026-06-25
C04305,Bhavini Purohit,Male,25-34,Mumbai,Maharashtra,New,2024-07-16
C04306,Advaith Gill,Female,35-44,Trichy,Tamil Nadu,New,2024-02-11
C04307,Nitara Bhavsar,Female,35-44,Chennai,Tamil Nadu,Regular,2026-01-15
C04308,Yuvraj Konda,Male,45-54,Bhopal,Madhya Pradesh,Regular,2026-04-01
C04309,Imaran Dey,Male,35-44,Mysuru,Karnataka,Regular,2024-02-16
C04310,Ekapad Mistry,Female,45-54,Bhopal,Madhya Pradesh,Regular,2024-02-05
C04311,Ekavir Patla,Male,45-54,Indore,Madhya Pradesh,High Value,2025-03-07
C04312,Vaishnavi Bose,Female,45-54,Mumbai,Maharashtra,Loyal,2024-09-08
C04313,Mugdha Bansal,Female,45-54,Lucknow,Uttar Pradesh,New,2024-10-21
C04314,Fitan Grewal,Male,35-44,Chennai,Tamil Nadu,Loyal,2025-02-12
C04315,Nikita Behl,Female,35-44,Mysuru,Karnataka,Regular,2025-05-05
C04316,Arjun Sehgal,Male,25-34,Madurai,Tamil Nadu,Loyal,2024-12-24
C04317,Kalpit Mangal,Male,25-34,Trichy,Tamil Nadu,Loyal,2024-10-07
C04318,Max Sane,Male,55+,Bengaluru,Karnataka,New,2024-11-04
C04319,Eshana Shah,Female,55+,Chennai,Tamil Nadu,New,2024-04-27
C04320,Bhavya Sarna,Male,18-24,Kolkata,West Bengal,Regular,2025-03-15
C04321,Baljiwan Mohan,Female,45-54,Kochi,Kerala,New,2026-02-10
C04322,Alexander Ghose,Female,35-44,Patna,Bihar,New,2026-04-18
C04323,Anusha Kadakia,Female,45-54,Mysuru,Karnataka,Regular,2025-02-19
C04324,Chanchal Sood,Female,25-34,Madurai,Tamil Nadu,Loyal,2023-09-19
C04325,Siya Balakrishnan,Female,45-54,Ahmedabad,Gujarat,Regular,2024-09-20
C04326,Janya Kari,Female,45-54,Ahmedabad,Gujarat,New,2024-02-27
C04327,Widisha Bora,Male,35-44,Bengaluru,Karnataka,New,2023-09-09
C04328,Atharv Anne,Female,45-54,Madurai,Tamil Nadu,Loyal,2025-01-17
C04329,Anmol Raman,Male,18-24,Patna,Bihar,Regular,2025-06-19
C04330,Timothy Gole,Male,45-54,Patna,Bihar,High Value,2026-05-07
C04331,Vrishti Keer,Male,18-24,Indore,Madhya Pradesh,Regular,2024-01-03
C04332,Bhavna Khosla,Male,45-54,Hyderabad,Telangana,Loyal,2023-12-24
C04333,Robert Dayal,Male,18-24,Hyderabad,Telangana,Regular,2024-06-20
C04334,Liam Bhalla,Male,55+,Mysuru,Karnataka,High Value,2024-10-02
C04335,Daksh Gupta,Male,45-54,Visakhapatnam,Andhra Pradesh,Loyal,2023-09-19
C04336,Bhanumati Tripathi,Female,35-44,Trichy,Tamil Nadu,Regular,2024-07-29
C04337,Thomas Brahmbhatt,Male,35-44,Bhubaneswar,Odisha,Regular,2024-09-18
C04338,Wazir Bora,Male,25-34,Patna,Bihar,Loyal,2024-12-09
C04339,Harsh Divan,Female,25-34,Jaipur,Rajasthan,Loyal,2025-07-05
C04340,Abha Sule,Male,35-44,Patna,Bihar,Regular,2026-04-25
C04341,Anmol Malhotra,Female,45-54,Delhi,Delhi,New,2023-12-21
C04342,Aradhana Bhandari,Female,25-34,Lucknow,Uttar Pradesh,New,2025-03-27
C04343,Rohan Mital,Female,25-34,Kolkata,West Bengal,Loyal,2023-10-18
C04344,Neelima Trivedi,Female,35-44,Bhubaneswar,Odisha,Loyal,2026-03-11
C04345,Panini Bhakta,Female,55+,Bhubaneswar,Odisha,Loyal,2025-01-23
C04346,Ucchal Sundaram,Male,45-54,Trichy,Tamil Nadu,Regular,2026-02-28
C04347,Nathan Tripathi,Female,18-24,Bhubaneswar,Odisha,New,2025-07-15
C04348,Sanaya Misra,Female,18-24,Mysuru,Karnataka,New,2025-12-09
C04349,Yatin Merchant,Male,55+,,Rajasthan,Regular,2025-03-16
C04350,Eiravati Chauhan,Female,18-24,Bhopal,Madhya Pradesh,Regular,2023-12-13
C04351,Zilmil Dugar,Male,55+,Jaipur,Rajasthan,High Value,2025-12-23
C04352,Dayamai Choudhary,Male,25-34,Bhopal,Madhya Pradesh,New,2025-02-03
C04353,Ansh Kakar,Male,35-44,Trichy,Tamil Nadu,Regular,2024-06-19
C04354,Anika Bala,Male,25-34,Coimbatore,Tamil Nadu,New,2024-02-04
C04355,Amaira Zacharia,Female,55+,Coimbatore,Tamil Nadu,Regular,2023-10-20
C04356,Nihal Kala,Female,35-44,Lucknow,Uttar Pradesh,Regular,2025-04-20
C04357,Eshana Nayak,Female,25-34,Ahmedabad,Gujarat,Regular,2025-04-13
C04358,Yashica Mahal,Female,18-24,Patna,Bihar,Loyal,2023-09-20
C04359,Vinaya Setty,Male,18-24,Coimbatore,Tamil Nadu,Regular,2026-02-05
C04360,Krishna Balasubramanian,Male,45-54,Delhi,Delhi,Regular,2024-06-24
C04361,Jyoti Baria,Female,18-24,Bhubaneswar,Odisha,Regular,2025-11-03
C04362,Bishakha Sarin,Male,25-34,Ahmedabad,Gujarat,Loyal,2026-01-22
C04363,Harrison Bir,Male,18-24,Bhubaneswar,Odisha,Loyal,2024-07-31
C04364,Theodore Master,Male,55+,Bhubaneswar,Odisha,Loyal,2024-08-16
C04365,Lucky Sabharwal,Male,35-44,Chennai,Tamil Nadu,New,2023-12-20
C04366,Sudiksha Jain,Male,18-24,Pune,Maharashtra,Regular,2025-11-02
C04367,Yashvi Varughese,Male,55+,Hyderabad,Telangana,Regular,2026-02-17
C04368,Irya Bakshi,Male,25-34,Indore,Madhya Pradesh,Regular,2025-02-16
C04369,Teerth Pall,Male,55+,Indore,Madhya Pradesh,High Value,2024-01-29
C04370,Edhitha Kala,Female,18-24,Bengaluru,Karnataka,Regular,2024-10-23
C04371,Aashi Yadav,Male,25-34,Bengaluru,Karnataka,New,2026-01-08
C04372,Bina Sethi,Female,45-54,Lucknow,Uttar Pradesh,Loyal,2024-04-13
C04373,Baghyawati Modi,Male,18-24,Bengaluru,Karnataka,Regular,2026-02-16
C04374,Praneel Sachdeva,Male,18-24,Madurai,Tamil Nadu,Regular,2026-01-06
C04375,Vansha Toor,Male,25-34,Trichy,Tamil Nadu,New,2025-01-29
C04376,Yuvraj Kumar,Male,45-54,Visakhapatnam,Andhra Pradesh,New,2025-04-05
C04377,Eta Muni,Female,25-34,Jaipur,Rajasthan,New,2025-10-09
C04378,Meghana Gandhi,Male,18-24,Visakhapatnam,Andhra Pradesh,Regular,2025-04-29
C04379,Sneha Ramaswamy,Female,45-54,Hyderabad,Telangana,Regular,2023-09-17
C04380,Praneel Krish,Male,25-34,Patna,Bihar,Regular,2023-11-10
C04381,Reyansh Sangha,Male,25-34,Delhi,Delhi,Loyal,2025-09-12
C04382,Wyatt Ramanathan,Male,18-24,Delhi,Delhi,New,2025-10-11
C04383,Chaitanya Oza,Female,55+,Chennai,Tamil Nadu,New,2023-12-23
C04384,Reva Sarin,Male,55+,Jaipur,Rajasthan,Regular,2024-11-25
C04385,Bhavya Dayal,Male,55+,Bengaluru,Karnataka,Regular,2024-06-28
C04386,Warhi Hans,Male,55+,Bengaluru,Karnataka,New,2024-11-09
C04387,Chameli Bava,Female,45-54,Ahmedabad,Gujarat,Loyal,2024-12-03
C04388,Chatura Bhalla,Male,25-34,Madurai,Tamil Nadu,Loyal,2025-04-15
C04389,Kai Parsa,Female,25-34,Bhubaneswar,Odisha,Loyal,2025-05-17
C04390,Osha Karnik,Female,18-24,Bhubaneswar,Odisha,Loyal,2023-12-21
C04391,Megha Tandon,Female,18-24,Mumbai,Maharashtra,New,2024-10-24
C04392,Yashawini Oak,Female,35-44,Hyderabad,Telangana,Regular,2025-02-05
C04393,Ekiya Sur,Female,45-54,Patna,Bihar,Regular,2025-11-13
C04394,Omkaar Shetty,Male,18-24,Bengaluru,Karnataka,Regular,2025-03-26
C04395,Anvi Shan,Male,18-24,Madurai,Tamil Nadu,New,2024-10-20
C04396,Krishna Bahl,Male,45-54,Indore,Madhya Pradesh,New,2023-11-30
C04397,Jeremiah Sachdev,Male,45-54,Visakhapatnam,Andhra Pradesh,Regular,2025-11-29
C04398,Vedhika Mitra,Female,18-24,Indore,Madhya Pradesh,New,2026-02-18
C04399,Dayamai Sekhon,Male,45-54,Visakhapatnam,Andhra Pradesh,Loyal,2024-03-31
C04400,Chakradhar Wali,Female,45-54,Madurai,Tamil Nadu,Loyal,2024-05-24
C04401,Nachiket Badal,Female,25-34,Chennai,Tamil Nadu,New,2025-08-04
C04402,Finn Krishnan, MALE ,35-44,Delhi,Delhi,Regular,2025-04-14
C04403,Mohammed Kapur,Male,25-34,Mysuru,Karnataka,Loyal,2026-01-15
C04404,Chakrika Dua,Male,25-34,Delhi,Delhi,New,2026-01-11
C04405,Yagnesh Tank,Female,45-54,Chennai,Tamil Nadu,High Value,2024-04-10
C04406,Anay Parekh,Female,35-44,Bhubaneswar,Odisha,Regular,2025-08-18
C04407,Simon Kala,Male,35-44,Delhi,Delhi,Regular,2026-05-21
C04408,Ojas Lata,Female,35-44,Ahmedabad,Gujarat,Regular,2026-03-20
C04409,Vidhi Bahl,Male,35-44,Mysuru,Karnataka,Regular,2024-07-22
C04410,Advay Taneja,Male,35-44,Trichy,Tamil Nadu,Regular,2025-10-29
C04411,Tara Natt,Male,18-24,Chennai,Tamil Nadu,Regular,2023-09-07
C04412,Farhan Sachdeva,Male,18-24,Trichy,Tamil Nadu,Regular,2025-09-12
C04413,Ethan Magar,Male,18-24,Kochi,Kerala,Regular,2024-05-13
C04414,Frado Natarajan,Male,45-54,Pune,Maharashtra,New,2026-01-23
C04415,Anita Murthy,Male,55+,Bhopal,Madhya Pradesh,New,2024-09-20
C04416,Abhiram Patel,Female,45-54,Trichy,Tamil Nadu,New,2024-12-30
C04417,Anya Subramanian,Male,18-24,Bhubaneswar,Odisha,High Value,2025-08-06
C04418,Ranveer Kothari,Female,18-24,Coimbatore,Tamil Nadu,New,2024-07-06
C04419,Dayamai Handa,Female,45-54,Coimbatore,Tamil Nadu,New,2024-08-07
C04420,Shaurya Narain,Female,25-34,Coimbatore,Tamil Nadu,Regular,2025-09-08
C04421,Rayaan Samra,Female,35-44,Coimbatore,Tamil Nadu,High Value,2024-12-01
C04422,Madhav Ramaswamy,Female,35-44,Pune,Maharashtra,New,2023-08-24
C04423,Orinder Chander,Male,18-24,Kolkata,West Bengal,Loyal,2023-09-23
C04424,Patrick Konda,Male,55+,Chennai,Tamil Nadu,Regular,2025-02-20
C04425,Ekani Gade,Female,45-54,Ahmedabad,Gujarat,Regular,2024-03-13
C04426,Jasmit Mane,Female,45-54,Kochi,Kerala,New,2023-12-08
C04427,Zarna Karpe,Male,35-44,Trichy,Tamil Nadu,New,2024-11-03
C04428,Vasatika Balakrishnan,Female,25-34,Hyderabad,Telangana,Loyal,2025-08-07
C04429,Sai Chaudhary,Female,45-54,Lucknow,Uttar Pradesh,Loyal,2024-10-27
C04430,Nakul Nagi,Male,18-24,Kochi,Kerala,Regular,2026-06-29
C04431,Frederick Tata,Male,25-34,Madurai,Tamil Nadu,Regular,2026-04-26
C04432,Abdul Munshi,Male,18-24,Indore,Madhya Pradesh,New,2026-06-02
C04433,Balvan Varghese,Female,45-54,Pune,Maharashtra,Regular,2024-10-18
C04434,Ishaan Parikh,Female,55+,Delhi,Delhi,New,2025-02-21
C04435,Isaac Devan,Male,18-24,Madurai,Tamil Nadu,Regular,2024-03-27
C04436,Hritik Kashyap,Female,18-24,Indore,Madhya Pradesh,Loyal,2026-07-03
C04437,Yug Maharaj,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-02-16
